year_of_birth,sex,age,year,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,LE,bau_LE,HALE,bau_HALE
1904,female,107,2011,109.3047499393811,105.69212999999998,207.0,207.0,0.6385789412102953,0.672188359168732,0.471957729761444,0.4894100000000001,97.6952500606189,101.30787000000002,0.366113666368739,0.366113666368739,158.15237496969056,156.34606499999998,100.25062912461357,99.10563392052481,1.509135530318676,1.4538117652568838,0.9566203882663744,0.9215514096686775
1904,female,108,2012,58.68617869035379,54.91910977532466,109.3047499393811,105.69212999999998,0.6219356096684132,0.6546690628088561,0.4630958057824538,0.4803860062681614,50.618571249027305,50.77302022467532,0.366113666368739,0.366113666368739,83.99546431486745,80.30561988766232,53.24357691620675,50.90463496057595,1.4110885381633826,1.3680580607863138,0.8944697398854824,0.8671933083465292
1904,female,109,2013,32.02376193937783,29.027829219159365,58.68617869035379,54.91910977532466,0.6057260545430975,0.6376063732032605,0.4543219092804631,0.47144392292750403,26.662416750975964,25.89128055616529,0.366113666368739,0.366113666368739,45.35497031486581,41.97346949724201,28.749895844844968,26.606408689390303,1.1969294484487154,1.1705825309899167,0.7587172196924437,0.7420162687820003
1904,female,110,2014,17.752728413706393,15.599932827381854,32.02376193937783,29.027829219159365,0.5899389702865921,0.6209883897753602,0.4456388837978196,0.46258699851088547,14.271033525671433,13.42789639177751,0.366113666368739,0.366113666368739,24.88824517654211,22.31388102327061,15.776318485474194,14.144464230925179,0.7771805581010902,0.7687065007445573,0.49264413454419725,0.48727254539548365
1904,male,107,2011,45.052875018720286,43.529062500000016,86.625,86.625,0.6537516570964607,0.688159639048906,0.4799090906929837,0.49749999999999983,41.572124981279714,43.095937499999984,0.35784212863237896,0.35784212863237896,65.83893750936014,65.07703125,42.27899196411653,41.78972786242416,1.4835879329284722,1.4287619167641386,0.9526976689960366,0.9174907111603812
1904,male,108,2012,23.831985161182608,22.266969439419555,45.052875018720286,43.529062500000016,0.6368082076453752,0.6703244291003949,0.4710218792634213,0.48845740844017616,21.220889857537678,21.26209306058046,0.35784212863237896,0.35784212863237896,34.44243008995144,32.89801596970979,22.11747759129132,21.12571990732684,1.3911846281624733,1.3482824214211704,0.8933601595001693,0.8658101697422006
1904,male,109,2013,12.81638854242002,11.59011906635557,23.831985161182608,22.266969439419555,0.6203038859214397,0.6529514588646734,0.462219011310259,0.47949274831098454,11.015596618762588,10.676850373063985,0.35784212863237896,0.35784212863237896,18.324186851801315,16.928544252887562,11.767020823295281,10.87079794278685,1.1847287122604206,1.158283074405478,0.7607828680132546,0.7438005935013655
1904,male,110,2014,7.004111935212002,6.1357000678367095,12.81638854242002,11.59011906635557,0.604227310938669,0.6360287483564937,0.453503464565731,0.4706094016197163,5.812276607208018,5.45441899851886,0.35784212863237896,0.35784212863237896,9.910250238816012,8.862909567096139,6.363945198078548,5.69138714173018,0.7732482677171346,0.7646952991901418,0.4965474616359355,0.49105510557276755
1909,female,102,2011,625.0560602157057,608.6834999999999,1035.0,1035.0,0.5043153636404156,0.530858277516227,0.39608110124086415,0.41190000000000015,409.9439397842944,426.31650000000013,0.366113666368739,0.366113666368739,830.0280301078528,821.8417499999999,526.1434248162448,520.9542537325993,1.906963246846505,1.8223340538842214,1.2087979409130964,1.1551526520680622
1909,female,103,2012,366.3894090245704,346.90152100270126,625.0560602157057,608.6834999999999,0.5341446151774774,0.5622574896605025,0.4138295229101049,0.43007898028663283,258.66665119113526,261.7819789972986,0.366113666368739,0.366113666368739,495.722734620138,477.79251050135053,314.23186674602186,302.8661427181769,1.8297221692140675,1.7484850431631047,1.1598358774069433,1.1083407734197577
1909,female,104,2013,208.68182292636828,191.81461248929247,366.3894090245704,346.90152100270126,0.562886013254861,0.5925115928998537,0.43043707654668073,0.4470632128251786,157.7075860982021,155.0869085134088,0.366113666368739,0.366113666368739,287.53561597546934,269.3580667459969,182.2648973990965,170.74239736362446,1.7684905180070023,1.690628174744302,1.1210219705211082,1.0716660952223764
