year_of_birth,sex,age,year,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,LE,bau_LE,HALE,bau_HALE
1904,female,107,2011,105.69212999999998,105.69212999999998,207.0,207.0,0.672188359168732,0.672188359168732,0.4894100000000001,0.4894100000000001,101.30787000000002,101.30787000000002,0.366113666368739,0.366113666368739,156.34606499999998,156.34606499999998,99.10563392052481,99.10563392052481,1.453827950053853,1.4538117652568838,0.9215651782101053,0.9215514096686775
1904,female,108,2012,54.92022474945239,54.91910977532466,105.69212999999998,105.69212999999998,0.6546487608991152,0.6546690628088561,0.48037545700467577,0.4803860062681614,50.77190525054759,50.77302022467532,0.3661120001643248,0.366113666368739,80.30617737472619,80.30561988766232,50.90512215051414,50.90463496057595,1.368089759011836,1.3680580607863138,0.8672202742906875,0.8671933083465292
1904,female,109,2013,29.029296847971846,29.027829219159365,54.92022474945239,54.91910977532466,0.6375761170191995,0.6376063732032605,0.4714279305956173,0.47144392292750403,25.89092790148054,25.89128055616529,0.36610765441511955,0.366113666368739,41.97476079871212,41.97346949724201,26.607479578059912,26.606408689390303,1.1706096174900025,1.1705825309899167,0.7420442287767438,0.7420162687820003
1904,female,110,2014,15.601468127446768,15.599932827381854,29.029296847971846,29.027829219159365,0.6209405356172011,0.6209883897753602,0.4625612804487623,0.46258699851088547,13.427828720525078,13.42789639177751,0.3660984189635105,0.366113666368739,22.315382487709307,22.31388102327061,14.14575624039292,14.144464230925179,0.7687193597756188,0.7687065007445573,0.48729241753512276,0.48727254539548365
1904,male,107,2011,43.529062500000016,43.529062500000016,86.625,86.625,0.688159639048906,0.688159639048906,0.49749999999999983,0.49749999999999983,43.095937499999984,43.095937499999984,0.35784212863237896,0.35784212863237896,65.07703125,65.07703125,41.78972786242416,41.78972786242416,1.428779592979526,1.4287619167641386,0.9175084592837509,0.9174907111603812
1904,male,108,2012,22.267353748319103,22.266969439419555,43.529062500000016,43.529062500000016,0.6703071701022986,0.6703244291003949,0.48844857965137445,0.48845740844017616,21.261708751680914,21.26209306058046,0.35783892986744514,0.35784212863237896,32.89820812415956,32.89801596970979,21.125948534453812,21.12571990732684,1.3483175979692057,1.3482824214211704,0.8658454893906974,0.8658101697422006
1904,male,109,2013,11.590828069580446,11.59011906635557,22.267353748319103,22.266969439419555,0.6529075466585957,0.6529514588646734,0.47946989118743377,0.47949274831098454,10.676525678738656,10.676850373063985,0.3578305312410825,0.35784212863237896,16.929090908949775,16.928544252887562,10.871345315571695,10.87079794278685,1.1583232187901495,1.158283074405478,0.7438465331708884,0.7438005935013655
1904,male,110,2014,6.1365758479037735,6.1357000678367095,11.590828069580446,11.59011906635557,0.6359471945967631,0.6360287483564937,0.4705662260655119,0.4706094016197163,5.454252221676673,5.45441899851886,0.35781363142617917,0.35784212863237896,8.86370195874211,8.862909567096139,5.692148573005259,5.69138714173018,0.7647168869672442,0.7646952991901418,0.49109076062857154,0.49105510557276755
1909,female,102,2011,608.6834999999999,608.6834999999999,1035.0,1035.0,0.530858277516227,0.530858277516227,0.41190000000000015,0.41190000000000015,426.31650000000013,426.31650000000013,0.366113666368739,0.366113666368739,821.8417499999999,821.8417499999999,520.9542537325993,520.9542537325993,1.8223728198539424,1.8223340538842214,1.155182943226554,1.1551526520680622
1909,female,103,2012,346.90859389317217,346.90152100270126,608.6834999999999,608.6834999999999,0.5622371011123413,0.5622574896605025,0.43006736030601744,0.43007898028663283,261.7749061068277,261.7819789972986,0.3661119930537958,0.366113666368739,477.796046946586,477.79251050135053,302.86918392574637,302.8661427181769,1.748550960472611,1.7484850431631047,1.1083922802357613,1.1083407734197577
1909,female,104,2013,191.82286246910974,191.81461248929247,346.90859389317217,346.90152100270126,0.5924889721991429,0.5925115928998537,0.4470507048661351,0.4470632128251786,155.08573142406243,155.0869085134088,0.36610992814948945,0.366113666368739,269.365728181141,269.3580667459969,170.74826079080853,170.74239736362446,1.6906991695422164,1.690628174744302,1.0717258526481694,1.0716660952223764
1909,female,105,2014,103.09117789930106,103.08366662734205,191.82286246910974,191.81461248929247,0.62095853589702,0.6209883897753602,0.4625709544090325,0.46258699851088547,88.73168456980868,88.73094586195042,0.36610509689129495,0.366113666368739,147.4570201842054,147.44913955831726,93.47225352236525,93.46599447170586,1.6533604980072483,1.6532808132150234,1.0480640586974033,1.0479921131517809
1909,female,106,2015,56.30854561051695,56.30241524229121,103.09117789930106,103.08366662734205,0.6047675083046513,0.6048035221142024,0.4537986008315973,0.4538182712705576,46.78263228878411,46.781251385050844,0.36610027835582426,0.366113666368739,79.69986175490901,79.69304093481664,50.52172018151611,50.51632953409692,1.646070271916529,1.6459860666180468,1.0434490754682997,1.0433680729766541
1909,female,107,2016,31.244570639732217,31.23992586354553,56.30854561051695,56.30241524229121,0.5890006891107057,0.5890404818905979,0.4451184930996237,0.44514057293798204,25.063974970784734,25.06248937874568,0.3660963247794036,0.366113666368739,43.77655812512458,43.77117055291837,27.750121084024535,27.74594682053804,1.5982558332172578,1.5981772299192465,1.013144158988763,1.013062704766476
1909,female,108,2017,17.60527633895482,17.601932142786744,31.244570639732217,31.23992586354553,0.5736469724578439,0.5736882749839396,0.43653326070779674,0.43655653282689844,13.639294300777395,13.637993720758788,0.36609340015679587,0.366113666368739,24.424923489343517,24.420929003166137,15.483120200560156,15.480093149686308,1.479261913687167,1.479199012142765,0.9377166145200764,0.9376440385181604
1909,female,109,2018,10.069449797309819,10.06709800571475,17.60527633895482,17.601932142786744,0.5586925816681528,0.5587361938142228,0.4280436385409434,0.4280685822413969,7.535826541645,7.534834137071995,0.36609061527308046,0.366113666368739,13.83736306813232,13.834515074250746,8.771634308762758,8.769510037983219,1.2379231912024897,1.2378833355821561,0.7847325163135211,0.7846773290554088
1909,female,110,2019,5.843783801466816,5.8421487929910025,10.069449797309819,10.06709800571475,0.5441275691870275,0.5441738098739152,0.41965212408844255,0.4196789591524178,4.225665995843003,4.224949212723747,0.3660875444588576,0.366113666368739,7.956616799388318,7.954623399352876,5.043798493100153,5.042327062033233,0.7901739379557787,0.7901605204237911,0.500901101314162,0.5008719552716061
1909,male,102,2011,249.4886625,249.4886625,433.125,433.125,0.5516128966668261,0.5516128966668261,0.42398,0.42398,183.6363375,183.6363375,0.35784212863237896,0.35784212863237896,341.30683125,341.30683125,219.17286823872786,219.17286823872786,1.769331372970365,1.7692931549541908,1.1361979494355698,1.1361655262106858
1909,male,103,2012,139.52426728944124,139.5218579025856,249.4886625,249.4886625,0.5811749280809498,0.5811921968163897,0.440759087441734,0.4407687447417151,109.96439521055876,109.96680459741441,0.357838928062736,0.35784212863237896,194.50646489472064,194.5052602012928,124.90447999552161,124.90308386066744,1.7036237855809957,1.7035574371622357,1.094009105967103,1.093952817600581
1909,male,104,2013,75.84811473533324,75.84494656806909,139.52426728944124,139.5218579025856,0.6095056948810388,0.6095301969060728,0.4563804834180757,0.45639380303390054,63.676152554108,63.67691133451651,0.35783613352140275,0.35784212863237896,107.68619101238724,107.68340223532735,69.15218078686736,69.14974436106114,1.6522455860301402,1.652164110724398,1.0610225123628712,1.0609501884927581
1909,male,105,2014,40.15479542970079,40.15160164779074,75.84811473533324,75.84494656806909,0.6359909792041343,0.6360287483564937,0.47058940660795356,0.4706094016197163,35.69331930563245,35.69334492027835,0.3578296175900255,0.35784212863237896,58.00145508251701,57.998274107929916,37.24681659067491,37.24404824414408,1.6195809769211902,1.619483032302977,1.0400549585633379,1.03996377673966
1909,male,106,2015,21.611903498172687,21.609168735488048,40.15479542970079,40.15160164779074,0.619497620335894,0.6195446280789594,0.4617852421634482,0.4618105418298538,18.542891931528104,18.542432912302694,0.35782376578173025,0.35784212863237896,30.88334946393674,30.880385191639395,19.832553058797714,19.83008242167536,1.614768746404934,1.6146636070382285,1.0369718184814989,1.0368689448704338
1909,male,107,2016,11.82017889059615,11.818073026240777,21.611903498172687,21.609168735488048,0.6034361043436968,0.6034877309765193,0.4530709018020759,0.4530991371809535,9.791724607576537,9.791095709247271,0.35781943801341504,0.35784212863237896,16.716041194384417,16.71362088086441,10.734716728400691,10.732783207701313,1.5712340755685363,1.5711360843597808,1.009019783034636,1.0089174035613357
1909,male,108,2017,6.566714982818984,6.565200102881576,11.82017889059615,11.818073026240777,0.5877944415931703,0.5878469845965185,0.4444487648115627,0.44447795437511295,5.253463907777166,5.252872923359201,0.357816654207205,0.35784212863237896,9.193446936707566,9.191636564561176,5.903878513183387,5.902481770683398,1.4586342710566031,1.4585562159081624,0.9367135263155546,0.936623354877598
1909,male,109,2018,3.7041639622518145,3.703103989702358,6.566714982818984,6.565200102881576,0.5725561227675583,0.5726116034538983,0.43591826781833654,0.435949562591854,2.862551020567169,2.862096113179218,0.3578137319679593,0.35784212863237896,5.135439472535399,5.134152046291967,3.2979087095719395,3.2969361493245652,1.2255551069586659,1.2255052674460767,0.7870362807933183,0.7869678538929797
