year_of_birth,sex,age,year,population,bau_population,prev_population,bau_prev_population,acmr,bau_acmr,pr_death,bau_pr_death,deaths,bau_deaths,yld_rate,bau_yld_rate,person_years,bau_person_years,HALY,bau_HALY,LE,bau_LE,HALE,bau_HALE
1964,female,59,2023,140363.89767984042,140359.8819236869,140785.21289248552,140782.07594265265,0.0029970966449972803,0.003003424601142626,0.002992609834435167,0.0029989188335151074,421.3152126451008,422.1940189657751,0.1450400723214772,0.14514115341615197,140574.55528616297,140570.97893316977,120185.6116208984,120168.3449139719,29.039210178747318,28.99371626072818,21.80568374264965,21.76141248298835
1964,female,60,2024,139920.85646433185,139915.7381163179,140363.89767984042,140359.8819236869,0.0031613677015708986,0.0031693386608517226,0.0031563758404536957,0.003164321608723486,443.04121550856286,444.14380736899943,0.1605768640390643,0.160691631115734,140142.37707208612,140137.8100200024,117638.75364287046,117618.83674690135,28.124873255962573,28.07942363251072,21.014892469589025,20.970724964600816
1964,female,61,2025,139443.720884747,139437.25003258488,139920.85646433185,139915.7381163179,0.0034158664498763753,0.003425691307899886,0.0034100390152091986,0.0034198303219843407,477.13557958485785,478.4880837330041,0.16056243910940235,0.160691631115734,139682.28867453942,139676.4940744514,117254.55970457171,117231.65041310064,27.21234382850521,27.166970826143807,20.240681298526212,20.196653222737176
1964,female,62,2026,138929.1092642209,138921.03344290736,139443.720884747,139437.25003258488,0.0036972876014962183,0.0037090125360858756,0.0036904610495256396,0.003702142645217843,514.6116205260837,516.2165896775356,0.16054717404916147,0.160691631115734,139186.41507448393,139179.14173774613,116840.42946824191,116814.21843461978,26.303745646914937,26.258480288404314,19.46906526720317,19.425210925290862
1964,female,63,2027,138360.0961445942,138350.12670374577,138929.1092642209,138921.03344290736,0.004104118784446614,0.004118044917904624,0.004095708398623055,0.004109577398128228,569.0131196266896,570.9067391615878,0.16053081980933337,0.160691631115734,138644.60270440753,138635.58007332656,116387.87097012968,116358.00258066776,25.399326101100012,25.354196210753976,18.700173687845233,18.656525293961426
1964,female,64,2028,137730.03881027078,137717.88137918897,138360.0961445942,138350.12670374577,0.004564150241569439,0.0045803672385655745,0.004553750336115381,0.004569893354059995,630.0573343234022,632.245324556806,0.16051311483211733,0.160691631115734,138045.0674774325,138034.0040414674,115887.02370941998,115853.09478260817,24.501725879765843,24.456757939111103,17.935883767925436,17.892472025059398
1964,female,65,2029,137032.48478590787,137017.84561541458,137730.03881027078,137717.88137918897,0.005077515768007984,0.005096077502740519,0.005064646974534126,0.005083114529237598,697.5540243629057,700.0357637743755,0.19835143346874137,0.198559122288034,137381.2617980893,137367.86349730176,110131.49158869385,110092.22109069506,23.61152373909701,23.566740376009317,17.176525900191592,17.13337914653797
1964,female,66,2030,136260.16695461128,136242.76071600386,137032.48478590787,137017.84561541458,0.00565196233656881,0.005672877539387093,0.005636020046656975,0.005656817153484206,772.3178312965938,775.0848994107279,0.19832965692348015,0.198559122288034,136646.32587025958,136630.30316570922,109545.30694055693,109501.11009117801,22.72917129119791,22.684590303837172,16.46027283818381,16.417426837601827
1964,female,67,2031,135407.15824965254,135386.68143912868,136260.16695461128,136242.76071600386,0.006279824101776131,0.006303308688028796,0.006260147217072465,0.006283484512323412,853.0087049587393,856.0792768751948,0.19830612934684683,0.198559122288034,135833.6626021319,135814.72107756627,108897.01473649757,108847.46926661057,21.85516545183076,21.810798410996426,15.749626822669413,15.707104983041779
1964,female,68,2032,134467.8732525881,134443.96374483893,135407.15824965254,135386.68143912868,0.006960916573402999,0.006987505287581967,0.006936745510401132,0.006963149434411675,939.2849970644529,942.7176942897424,0.1982808336770682,0.198559122288034,134937.5157511203,134915.3225919838,108181.99263367566,108126.65455491254,20.98969410055006,20.945551199818723,15.044623873114094,15.002449686251609
1964,female,69,2033,133438.08959340598,133410.3191473869,134467.8732525881,134443.96374483893,0.007687688022834856,0.007718000378841095,0.00765821332838168,0.007688293090002629,1029.7836591821085,1033.644597452009,0.1982538540386662,0.198559122288034,133952.98142299702,133927.14144611292,107396.286595918,107334.68579002736,20.132818713125253,20.088914890896422,14.345194330069903,14.303395766981847
1964,female,70,2034,132309.90793967407,132277.77574364917,133438.08959340598,133410.3191473869,0.008490663650350535,0.008525412204729724,0.008454719766818886,0.00848917393328874,1128.181653731919,1132.5434037377288,0.22392021319733404,0.22425405018064604,132873.99876654003,132844.04744551802,103120.82463435408,103053.2317634707,19.28433134311018,19.240687078957475,13.651060892089408,13.609670884066137
1964,female,71,2035,131072.95512317808,131035.88211800392,132309.90793967407,132277.77574364917,0.009392880739489988,0.00943287822040484,0.009348905427853382,0.009388528183691291,1236.9528164960002,1241.8936256452464,0.22389016061289704,0.22425405018064604,131691.4315314261,131656.82893082654,102207.01577451277,102132.25180914823,18.444501796925177,18.401142162311153,12.988072386180107,12.947128077581974
1964,female,72,2036,129713.59706063199,129670.92212136084,131072.95512317808,131035.88211800392,0.010425156993985787,0.01047132216409971,0.010371003394778144,0.010416688731212376,1359.3580625460831,1364.9599966430847,0.22385873916914403,0.22425405018064604,130393.27609190503,130353.40211968239,101203.60170983708,101121.1237395172,17.613846434172917,17.570800380989937,12.33087057841877,12.290412568911671
1964,female,73,2037,128217.23967939038,128168.1767565828,129713.59706063199,129670.92212136084,0.01160291020407496,0.0116565903842931,0.011535856033212721,0.011588915542465217,1496.3573812416155,1502.7453647780353,0.2238259741740663,0.22425405018064604,128965.41837001119,128919.54943897182,100099.60796857742,100008.81832981836,16.793194210031714,16.75049340121018,11.679886138203294,11.63995677773766
1964,female,74,2038,126566.54876528888,126510.23848301379,128217.23967939038,128168.1767565828,0.012957763290434557,0.013020040927197671,0.012874172913323267,0.01293564686277604,1650.6909141014849,1657.9382735690153,0.2237918090239741,0.22425405018064604,127391.89422233963,127339.2076197983,98882.63175933149,98782.87456426435,15.983343689783018,15.941027075418587,11.035492885468997,10.996139183354831
1964,female,75,2039,124741.91861328781,124677.43371446758,126566.54876528888,126510.23848301379,0.01452129515517587,0.014593369806373631,0.01441636964743942,0.014487402683951878,1824.6301520010718,1832.804768546206,0.26402352531960016,0.264521808139461,125654.23368928835,125593.83609874068,92478.55993930958,92371.52748273069,15.185278679699127,15.1433843713855,10.398148779087082,10.359416373275677
1964,female,76,2040,122719.14200745522,122645.49918932852,124741.91861328781,124677.43371446758,0.016348605748431506,0.016431798056718884,0.016215692594110265,0.01629753247722865,2022.7766058325965,2031.9345251390575,0.26398645150232314,0.264521808139461,123730.53031037151,123661.46645189804,91067.3466712359,90950.31174886467,14.400083795472481,14.358647582248462,9.808885883589465,9.770819563346954
1964,female,77,2041,120473.03419539685,120389.21086888787,122719.14200745522,122645.49918932852,0.018472400853001298,0.018568155517988117,0.018302831777636808,0.018396829360673106,2246.107812058375,2256.2883204406485,0.2639479448154282,0.264521808139461,121596.08810142604,121517.35502910819,89501.05054945889,89373.36455648366,13.62919853552572,13.588251315612009,9.228486113745062,9.191127307135877
1964,female,78,2042,117977.28659299458,117882.24526409016,120473.03419539685,120389.21086888787,0.020933825839115558,0.021043713416171853,0.020716234293181146,0.020823839501099117,2495.747602402265,2506.9656047976982,0.2639080380962537,0.264521808139461,119225.16039419571,119135.72806648901,87760.68222285235,87621.7298643302,12.873980246168783,12.833546291509546,8.657629106156458,8.621013666001883
1964,female,79,2043,115203.84429656278,115096.39013925695,117977.28659299458,117882.24526409016,0.023789001102825905,0.023916252305131103,0.023508273300095528,0.02363252514059344,2773.442296431813,2785.855124833213,0.26386678921076806,0.264521808139461,116590.56544477868,116489.31770167356,85826.18728859701,85675.35275429474,12.135745306405239,12.095840042945357,8.096898926228734,8.061055336591945
1964,female,80,2044,112118.79807504748,111997.67232076156,115203.84429656278,115096.39013925695,0.02714411208285081,0.027291864185829278,0.026779021484505616,0.02692280630822741,3085.0462215152943,3098.71781849539,0.3003180241453765,0.301015468038339,113661.32118580512,113547.03123000925,79526.77778553111,79367.61847994413,11.415866758778117,11.37651201164307,7.54683129850677,7.511790321791768
1964,female,81,2045,108683.02199476642,108546.97007874661,112118.79807504748,111997.67232076156,0.031123415724514453,0.031295104972570376,0.030644068071272956,0.03081048177619372,3435.776080281062,3450.70224201494,0.3002746875499384,0.301015468038339,110400.91003490695,110272.32119975408,77250.3112689464,77078.64682213606,10.716226324496898,10.677440065549687,7.045180769163672,7.010970092239471
1964,female,82,2046,104856.03764033531,104703.90121503375,108683.02199476642,108546.97007874661,0.035847251238655675,0.03604660518531845,0.035212347652749165,0.0354046627089164,3826.9843544310993,3843.0688637128646,0.3002307062849118,0.301015468038339,106769.52981755087,106625.43564689018,74714.03847071962,74529.53023084973,10.039189979649349,10.000980328596066,6.557113298022209,6.5237535760365875
1964,female,83,2047,100599.51206532156,100430.34688367014,104856.03764033531,104703.90121503375,0.04144093188030425,0.04167195668704564,0.04059399602351932,0.0408156170092161,4256.525575013764,4273.5543313636135,0.30018634454911014,0.301015468038339,102727.77485282844,102567.12404935194,71890.29963609387,71692.8331982899,9.387346667882063,9.349705841703626,6.083892398343,6.05139012620988
1964,female,84,2048,95883.63843852581,95696.85236146722,100599.51206532156,100430.34688367014,0.04801205072627547,0.04827901415062529,0.04687769880766046,0.047132113639772544,4715.873626795748,4733.494522202917,0.3001418586228174,0.301015468038339,98241.57525192368,98063.59962256867,68755.16626177794,68544.93928465688,8.763384459807833,8.726282244201903,5.626692804600933,5.595035148498389
1964,female,85,2049,90703.4103061109,90497.69890657337,95883.63843852581,95696.85236146722,0.055540400421186166,0.055860983297305336,0.05402619484174165,0.054329409239663895,5180.228132414904,5199.153454893849,0.36526771984396406,0.366113666368739,93293.52437231835,93097.27563402029,59216.411448634346,59013.09072270805,8.169804965711622,8.13318237707089,5.186363309954691,5.15551315775585
1964,female,86,2050,85078.30243929283,84852.14539709593,90703.4103061109,90497.69890657337,0.06402291865171145,0.06441414798964264,0.06201649803280984,0.06238339292257267,5625.107866818071,5645.553509477441,0.36522918614603517,0.366113666368739,87890.85637270188,87674.92215183465,55790.5504300219,55575.934954232696,7.60784074980648,7.571713820489727,4.829707852168634,4.799605912975381
1964,female,87,2051,79076.3024249387,78828.2677838951,85078.30243929283,84852.14539709593,0.07315879779848315,0.07363861518800963,0.07054677681935229,0.07099263766413844,6002.0000143541465,6023.877613200823,0.3651935684683933,0.366113666368739,82077.30243211577,81840.20659049552,52103.199466671875,51877.38849927417,7.077788665684982,7.042223300131619,4.4932775053504335,4.463969108333072
1964,female,88,2052,72762.8933024638,72492.1144862623,79076.3024249387,78828.2677838951,0.08320712193697263,0.08379387051978357,0.0798394579522449,0.08037920248359554,6313.4091224748945,6336.153297632795,0.36516182265847136,0.366113666368739,75919.59786370124,75660.1911350787,48196.659132293906,47959.961160455474,6.577051864079155,6.542165181212446,4.175425670549233,4.146989100728852
1964,female,89,2053,66221.8187939511,65928.43794109239,72762.89330246378,72492.1144862623,0.09419612020101213,0.09490791008176626,0.0898957450925224,0.09054331759647838,6541.074508512691,6563.676545169918,0.36513481053354396,0.366113666368739,69492.35604820744,69210.27621367735,44118.27778901564,43871.44823869481,6.104338684807206,6.070278964471402,3.875334681549307,3.8478668769077453
1964,female,90,2054,59539.13380832373,59224.76242186844,66221.8187939511,65928.43794109239,0.10637619025420456,0.10723014157000388,0.10091364307616668,0.10168109132532055,6682.6849856273675,6703.675519223943,0.36511333479853786,0.366113666368739,62880.47630113741,62576.60018148042,39921.9759051087,39666.451660147926,5.657908453440809,5.624842526584345,3.5919020420747048,3.5655108064297494
1964,female,91,2055,52805.478800290395,52472.16720433922,59539.13380832373,59224.76242186844,0.12001885693271866,0.12105685805630961,0.11309628772415814,0.11401641714371591,6733.655008033332,6752.595217529223,0.36509868987475685,0.366113666368739,56172.30630430706,55848.46481310383,35663.87086536101,35401.578599312874,5.236833190404829,5.204925586109726,3.3245413157675587,3.2993311966026364
1964,female,92,2056,46117.07242703423,45768.982990444085,52805.478800290395,52472.16720433922,0.13543173439751988,0.1366762461151278,0.12666122010845926,0.12774742441628772,6688.406373256161,6703.184213895136,0.3650922225678226,0.366113666368739,49461.275613662314,49120.57509739165,31403.348568830697,31136.861254344614,4.840865220024691,4.810398157651772,3.073098532051032,3.049245651460454
1964,female,93,2057,39577.48203544481,39221.140820149645,46117.07242703423,45768.982990444085,0.15292289503107295,0.15439072635594797,0.14180410957213874,0.14306287233128023,6539.5903915894205,6547.842170294439,0.36509484132955733,0.366113666368739,42847.27723123952,42495.06190529686,27203.95734909657,26937.038988582095,4.470425360664483,4.441685789540086,2.837844727105328,2.8155239202736384
1964,female,94,2058,33299.76460717767,32943.895548729284,39577.48203544481,39221.140820149645,0.17270999294951625,0.1744099283493043,0.15861841394166865,0.16004749326912637,6277.717428267139,6277.245271420358,0.36510753480663277,0.366113666368739,36438.623321311235,36082.51818443946,23134.60738871981,22872.215160117634,4.126479111528945,4.099737439622162,2.6193968927748617,2.5987675344529055
1964,female,95,2059,27418.43382685179,27073.108894917732,33299.76460717767,32943.895548729284,0.19433477351705464,0.19626503617215754,0.1766177884350022,0.17820559942972503,5881.3307803258795,5870.786653811552,0.3651312776472209,0.366113666368739,30359.09921701473,30008.50222182351,19274.0425316874,19021.979451157255,3.8101479419321738,3.7856440224608345,2.418471332419516,2.3996680098307976
1964,female,96,2060,22051.2335885749,21726.83276702126,27418.43382685179,27073.108894917732,0.21784700920276084,0.21999291382633895,0.19575152512980554,0.1974755152298041,5367.200238276888,5346.276127896472,0.36516684582724707,0.366113666368739,24734.833707713347,24399.970830969498,15702.492500606195,15466.808050752968,3.520183938198756,3.4981338643592594,2.2342809196889792,2.217419249830046
1964,female,97,2061,17288.69492772769,16995.346537190235,22051.2335885749,21726.83276702126,0.24331572987616568,0.24560845623351296,0.21597606509028855,0.2177715583567641,4762.53866084721,4731.4862298310245,0.36521362141094155,0.366113666368739,19669.964258151296,19361.089652105748,12486.225378408077,12272.73013467946,3.255287119053863,3.23587837038739,2.066006460068881,2.0511790762815627
1964,female,98,2062,13188.725491345986,12933.751438814827,17288.69492772769,16995.346537190235,0.2706904803394625,0.2730992882960119,0.23714742226182473,0.23898277622569108,4099.969436381706,4061.595098375408,0.36527020036326135,0.366113666368739,15238.71020953684,14964.54898800253,9672.463478021642,9485.823092450322,3.014289547003642,2.9975439714773096,1.9129127910652703,1.9001021579782413
1964,female,99,2063,9770.823308294668,9558.519559612712,13188.725491345986,12933.751438814827,0.29996160365133484,0.30240742789149355,0.25915333405748975,0.26096310070354967,3417.902183051317,3375.2318792021138,0.36533450771778475,0.366113666368739,11479.774399820326,11246.13549921377,7285.816670750739,7128.771599116988,2.795904897455287,2.781849468650126,1.7741897960805828,1.7633763603967003
1964,female,100,2064,7016.010052754896,6848.1599636291985,9770.823308294668,9558.519559612712,0.33120604361946043,0.3334528595490644,0.28194279730768956,0.2835543285840523,2754.8132555397724,2710.359595983514,0.3653980758634038,0.366113666368739,8393.416680524782,8203.339761620955,5326.478375541229,5199.98496502545,2.599028453525429,2.587598834134541,1.649143067158331,1.6402435378780698
1964,female,101,2065,4875.405759724714,4748.908518229775,7016.010052754896,6848.159963629199,0.3639913541514512,0.3660651917354956,0.3051027973070899,0.30654240796777776,2140.604293030182,2099.251445399424,0.36545334551945474,0.366113666368739,5945.707906239804,5798.534240929487,3772.829060422995,3675.6116104181197,2.4232050673055756,2.413827129430085,1.5374845621160909,1.5300920290941078
1964,female,102,2066,3274.3019793784233,3183.209323398455,4875.405759724714,4748.908518229775,0.39809862344736135,0.40002489694070964,0.3284042106962387,0.3296966426750535,1601.1037803462907,1565.6991948313198,0.3655005044629819,0.366113666368739,4074.8538695515686,3966.058920814115,2585.4927246175366,2514.030548280415,2.2676108924494853,2.259832975253023,1.4386860148713052,1.432477239302163
1964,female,103,2067,2123.1127864063305,2060.3302397257407,3274.3019793784233,3183.209323398455,0.43322140303603257,0.43502362856563587,0.35158308556214135,0.3527506266769498,1151.189192972093,1122.8790836727144,0.36554015374007687,0.366113666368739,2698.707382892377,2621.7697815620977,1712.2214712504172,1661.90403445963,2.1319564842447196,2.1254276605090903,1.3525586175659152,1.347279547118576
1964,female,104,2068,1328.2776204586783,1286.8107999313756,2123.1127864063305,2060.3302397257407,0.46900022651058487,0.4706993712927669,0.374372558554943,0.3754346875466583,794.8351659476522,773.5194397943651,0.3655731046509319,0.366113666368739,1725.6952034325043,1673.5705198285582,1094.8274502324623,1060.8534808874883,2.016832068854242,2.0112850278463217,1.2794722470062474,1.2749260921889534
1964,female,105,2069,801.695883809659,775.4154127807296,1328.2776204586783,1286.8107999313756,0.5049090210301134,0.5065232859498877,0.39643951575965053,0.3974130363048851,526.5817366490193,511.39538715064606,0.3656002394222725,0.366113666368739,1064.9867521341687,1031.1131063560526,675.6273405723682,653.6085065471786,1.9244973419815234,1.91973897319061,1.2208565530740176,1.2168962992448376
1964,female,106,2070,483.83838085310083,467.25521918993405,801.695883809659,775.4154127807296,0.5049784116138286,0.5065232859498877,0.3964813957209051,0.3974130363048851,317.85750295655816,308.1601935907956,0.3656224236728252,0.366113666368739,642.7671323313799,621.3353159853318,407.7570555511493,393.85596540556304,1.8601567352018047,1.8560731624272933,1.180009921182003,1.176539411882417
1964,female,107,2071,291.98899429434863,281.56190380235773,483.83838085310083,467.25521918993405,0.5050348163092283,0.5065232859498877,0.3965154360439215,0.3974130363048851,191.84938655875223,185.69331538757632,0.36564045699838416,0.366113666368739,387.91368757372476,374.4085614961459,246.0767495733396,237.33247032694646,1.753711361270324,1.7504190168863536,1.1124624717989093,1.1095666929325272
1964,female,108,2072,176.20280858137005,169.66553270447878,291.98899429434863,281.56190380235773,0.5050804576747874,0.5065232859498877,0.3965429792749541,0.3974130363048851,115.78618571297858,111.89637109787897,0.365655049539554,0.366113666368739,234.09590143785934,225.61371825341826,148.49755300059232,143.0134526805756,1.5774539004804913,1.5750847466375262,1.0006380283194733,0.9984246952045851
1964,female,109,2073,106.32690916237144,102.23823819610608,176.20280858137005,169.66553270447878,0.5051172562196453,0.5065232859498877,0.39656518520662565,0.3974130363048851,69.87589941899861,67.4272945083727,0.3656668150645144,0.366113666368739,141.26485887187073,135.95188545029242,89.60898784765565,86.17804221834304,1.2854691609784308,1.2841155076522306,0.8154111713533816,0.8139832711047179
1964,female,110,2074,64.14992611216074,61.59827422310491,106.32690916237144,102.23823819610608,0.5052954576277353,0.5066719041511992,0.39667270855962133,0.39750258504111247,42.176983050210694,40.63996397300117,0.36567627377216577,0.366113666368739,85.23841763726608,81.91825620960549,54.06875069343497,51.92686308617311,0.8016636457201892,0.8012487074794437,0.5085142709346209,0.5079006055109313
1964,male,47,2011,135789.24060000002,135789.24060000002,136060.0,136060.0,0.001991982680793,0.001991982680793,0.0019899999999998252,0.0019899999999998252,270.7593999999762,270.7593999999762,0.095960600023396,0.095960600023396,135924.6203,135924.6203,122881.21217805974,122881.21217805974,38.12687482655786,38.05423903547915,30.469162337879613,30.401276665028732
1964,male,48,2012,135504.12571265452,135503.9577433927,135789.24060000002,135789.24060000002,0.002101894316027982,0.002103133904601673,0.0020996868830379656,0.0021009238680970155,285.1148873455064,285.28285660730836,0.09595360679130402,0.095960600023396,135646.6831563273,135646.59917169635,122630.89465820046,122629.87012404727,37.20190161076327,37.129120986241766,29.62497615966371,29.556955124953756
1964,male,49,2013,135203.15034277848,135202.482958458,135504.12571265452,135503.9577433927,0.0022236232307903787,0.002227319813940336,0.0022211528120869017,0.002224841177743575,300.9753698760396,301.47478493472545,0.09593912410438946,0.095960600023396,135353.6380277165,135353.22035092534,122367.9285509948,122364.64411095162,36.279126259740444,36.20623799775931,28.782312718109463,28.714191714680197
1964,male,50,2014,134885.28223603926,134883.78180840713,135203.15034277848,135202.482958458,0.002353808717124996,0.002359996338542396,0.002351040681621175,0.002357213736590702,317.8681067392161,318.70115005084745,0.11219801958268456,0.112234968131794,135044.21628940885,135043.13238343256,119892.52266564146,119886.57072396037,35.358774076618715,35.28585584342054,27.941317807513823,27.873171366155002
1964,male,51,2015,134548.90654174582,134546.23861540557,134885.28223603926,134883.78180840713,0.00249690561232455,0.002505610689293748,0.002493790936396012,0.0025024742669286226,336.37569429345274,337.5431930015539,0.11218155604886883,0.112234968131794,134717.09438889255,134715.01021190634,119604.32111396425,119595.27533389872,34.44092160476486,34.36804728344518,27.11831571985753,27.050215800513502
1964,male,52,2016,134191.66203340754,134187.49276588275,134548.90654174582,134546.23861540557,0.0026586586510792365,0.002669899761260178,0.0026551275481934145,0.0026663387487797507,357.2445083382904,358.74584952282225,0.1121641052239835,0.112234968131794,134370.28428757668,134366.86569064416,119298.76158176835,119286.20480188567,33.52577477349886,33.453013826831494,26.297183971742214,26.229199469934613
1964,male,53,2017,133812.59725182367,133806.59485435134,134191.66203340754,134187.49276588275,0.0028287985823138894,0.0028425863525155678,0.0028248013016598517,0.0028385500293679478,379.0647815838685,380.8979115314078,0.11214567509204972,0.112234968131794,134002.1296426156,133997.04381011703,118974.37035007209,118957.88986833394,32.613695859598174,32.541112625728275,25.47817453883318,25.41037063506367
1964,male,54,2018,133409.7669594999,133401.60322042185,133812.59725182367,133806.59485435134,0.00301494673661284,0.0030312838225697693,0.003010406348855854,0.0030266941204977194,402.8302923237814,404.9916339294856,0.11212627780529964,0.112234968131794,133611.18210566178,133604.0990373866,118629.85758298787,118609.04723964845,31.70466764668605,31.632321828799075,24.66123731522015,24.593675965558408
1964,male,55,2019,132980.5038254322,132969.8437845266,133409.7669594999,133401.60322042185,0.003222816691837854,0.0032417875029013277,0.0032176289926209023,0.0032365385832869853,429.263134067685,431.75943589523666,0.12996631928305033,0.130096022623328,133195.13539246607,133185.72350247423,115884.2538990997,115858.79060459204,30.79889002392622,30.726835909447946,23.84648764116346,23.77922687646836
1964,male,56,2020,132522.44858128697,132508.946995742,132980.5038254322,132969.8437845266,0.0034504753672361765,0.0034721964077295523,0.0034445293179710124,0.003466175304616126,458.05524414525763,460.89678878459017,0.129944807241096,0.130096022623328,132751.4762033596,132739.3953901343,115501.1112171431,115470.52800445251,29.89669531204211,29.824983889844987,23.052026552217402,22.985122875011527
1964,male,57,2021,132032.39921826994,132015.69793165315,132522.44858128697,132508.946995742,0.003704713238731308,0.0037293284026163817,0.003697859255267555,0.0037223830939105973,490.04936301703066,493.2490640888455,0.12992229464547467,0.130096022623328,132277.42389977846,132262.32246369758,115091.63745692708,115055.52036824648,28.99830308183789,28.926982971510196,22.260145548733266,22.193653611544278
1964,male,58,2022,131507.54182566138,131487.26723695148,132032.39921826994,132015.69793165315,0.0039831388324047794,0.0040108194058030705,0.003975216656791236,0.0040027868123324595,524.8573926085769,528.4306947016868,0.12989881133152537,0.130096022623328,131769.97052196568,131751.4825843023,114653.2079819722,114611.13872535792,28.104076932460973,28.03319445215416,21.471073563925408,21.405046475220697
1964,male,59,2023,130944.45242844184,130920.21334039568,131507.54182566138,131487.26723695148,0.004290996247270775,0.004321940654912839,0.0042818030768608795,0.004312614509919932,563.0893972195277,567.0538965557967,0.12987439412541765,0.130096022623328,131225.9971270516,131203.74028867358,114183.10025667198,114134.65552381305,27.214247069040248,27.143846877879067,20.684928869412307,20.619418654998533
1964,male,60,2024,130348.73251843004,130320.11627901206,130944.45242844184,130920.21334039568,0.004559789359226204,0.004594222628430445,0.004549409302676222,0.004583685330723952,595.7199100117973,600.097061383622,0.15809292331518954,0.15833985965582598,130646.59247343594,130620.16480970387,109992.29074814222,109937.78624551451,26.329124095140305,26.259249204271974,19.90188205661129,19.83693953113377
1964,male,61,2025,129710.48457709631,129677.06659591677,130348.73251843004,130320.11627901206,0.004908491457593014,0.0049465997070273545,0.004896464499518527,0.004934385430707677,638.2479413337289,643.0496830952875,0.15806670214647964,0.15833985965582598,130029.60854776319,129998.5914374644,109476.25714322056,109414.63271380123,25.447168384366247,25.377865195358392,19.149006739266436,19.0846865411491
1964,male,62,2026,129026.76024784945,128988.12356343977,129710.48457709631,129677.06659591677,0.005285098565583372,0.005326922120275267,0.00527115700381553,0.005312759230001629,683.7243292468675,688.9430324769927,0.15803951716617104,0.15833985965582598,129368.62241247289,129332.59507967827,108923.26778995298,108854.09012583825,24.56992236925298,24.501230904885215,18.399225845837638,18.33557774626677
